Observation,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,Energy
5319,22.2,42.26666667,21,41.56666667,24.6,37.99,21.1,41.26,20.79,46.36666667,16.96333333,13.05666667,21.79,36.65666667,23.6,40.32666667,20.89,43.62666667,12.4,751.15,69,3.5,34.5,6.85,100
5320,19.76,46,18.92666667,45.59,19.89,45.2,18.6,47.2,17.5,55.11444444,11.06666667,87.93333333,17.81222222,45.04444444,17.7,50.555,17.1,48.9,11,756.8,83.5,10.5,34.5,8.3,30
5321,24.1,44.79,22.58571429,44.9,26.79,40,24.6,42.09,22.39,56.9,14,33,24.2,45.46,24.39,50.32666667,22.7,45.5,14.1,755.75,81.5,1.5,61.5,10.9,60
5322,22.7,36.65666667,20.89,36.93333333,22.6,35.43333333,20.1,34.7,19.96333333,41.8,8.263333333,34.96666667,19.1,30.29,24,36.82666667,19.56666667,36.7,7.23,760.7666667,76.33333333,4.666666667,32.66666667,3.27,260
5323,21.2,40.7,19.6,40,20.2,39.76,20.63333333,39.03,19,62.93,-4.95,87.32944444,20.1,37.43333333,21.29,46.36,17.6,39.46666667,-3.88,762.5833333,88.5,2,23.83333333,-5.48,40
5324,20.92666667,41.9,20,41.59,20.79,44.5,18.29,43.5,18,54.4,2.933333333,97.8,17,39.7,20.43277778,51.41666667,16.7,48.9,3.8,754.7,91,4,40,2.4,40
5325,23.1,39.69333333,20.92666667,39.8,23.6,33.4,22.42142857,32.47142857,21.2,40.16333333,8,1.4,21.89,25.1,23.79,33.06,20.76,34.76666667,8.13,757.8666667,49.5,8.5,40,-2,140
5326,19.39,37.26666667,16.32333333,41.76666667,20,36.93333333,19.39,35.5,17.89,44.72333333,0.033333333,64.72666667,18.29,34.73,19.63333333,41.56,17.42666667,39.82666667,1.2,756.8,88,1,62.33333333,-0.667,50
5327,21,40.23,19.6,38.46666667,22.42666667,39.46666667,18.29,35.2,17.39,49.09,5.396666667,75.56,18,30.63333333,19.73,37.29,17.6,36.7,4.08,749.1166667,79.83333333,3.833333333,40,0.867,220
5328,19.5,37.36333333,17.7,38.9,20.772,37.218,17.89,37.36333333,17.08,44.44,5.3,85.82333333,18,32.32666667,19.5,44.06,17.6,40.02666667,5.23,755.5333333,91.66666667,9.666666667,37.33333333,3.93,30
5329,21.73,41.96666667,21.42666667,40.4,20.56666667,41.79,19.89,42.93333333,19.68333333,47.21666667,6.06,93.2,19.55,37.135,23.255,43.16944444,18.7,42.29,4.83,748.6,92.5,1.166666667,60.83333333,3.72,120
5330,17.39,37.33333333,16.5,37.43333333,17.79,37.2,16.2,36.4,16.1,51.7,1.1,96.76333333,16.1,31.23,20.12222222,41.11444444,15.5,35.7,0.05,760.7,90.5,2,50.5,-1.28,90
5331,20.92666667,37,17.79,40,21.89,36.29,20.79,34.79,19.6,48.12666667,0.4,55.2,20.39,31.1,22.53333333,42.09,19.5,39.2,1.37,748.4333333,94.33333333,3.333333333,40,0.533,50
5332,24.23,39.19333333,22.5,39.56666667,26.26,37.93,24.6,36.3,23.1,39.56666667,11.354,17.86,24.29,38.44,24.05,39.91666667,23.39,45.9,11.9,752.0333333,76.33333333,1.666666667,40,7.8,50
5333,20.73,37.7,17.79,41.5,23.13333333,36.7,19.46333333,36.96666667,19.35666667,46.59,3.06,49.3,19.39,31.5,22,42.29,19.1,40.62666667,3.5,764,92,3,24,2.3,50
5334,19.13333333,39.2,17.89,39.26,18.89,39,17.79,38.29,17.2,48.9,-5.861904762,81.83,17.26,32.86333333,19.6,45.59,16.39,41.32666667,-4.93,758.8333333,92,1.333333333,57,-6.03,30
5335,22.76,45.69666667,22.32333333,43.63333333,23.2,39.99,22.125,41.57,21.2,48.29,16.59666667,15.1,22.2,37.2,23.89,42.59,21,42.09,14.8,750.6666667,71.66666667,2.333333333,40,9.67,110
5336,22.1,37.7,23.7,33.59,22.79,36,22.89,35.29,20,44.59,18.46,1,21.46857143,31.83285714,21.39,39.2,20.29,38.2,14.4,762.5,58,4,40,6.1,50
5337,19.79,48.36666667,19.1,45,20.1,45.29,19.16666667,45.96666667,18.1,51.82666667,5,96.09,17.79,44.56666667,18.85666667,52.36333333,17.15,48.995,5.1,741.6833333,91.33333333,5,38.16666667,3.85,60
5338,19.5,40.36333333,18.5,40.46333333,20.6,42.06666667,19.26666667,36.52666667,17.79,51.86333333,-5.51,82.45,17.85666667,29.85666667,20.5,40.63333333,16.39,35.53,-4.25,758.2,93.16666667,1.666666667,61.16666667,-5.27,450
5339,21.2,42.09,20.46333333,41.76,22.19444444,43.85722222,20.1,41.62666667,18.86777778,57.18444444,0.566666667,90.52333333,18.5,38.09,21.71,48.66944444,18.39,48.2,2.12,765.2833333,90.66666667,3,38.16666667,0.683,40
5340,22.29,38.32666667,19.85666667,40.86333333,22.85666667,37.9,20.575,39.7225,20.1,46.82666667,8.19,50.13333333,21.39,35.56666667,23.6,37.62666667,20.23,39.79,8.45,749.6,77.83333333,6.833333333,40,4.82,90
5341,16.79,45.29,16.1,45.36333333,17.2,42.59,15.1,44.73,15.375,50.7,7.19,99.9,15.48777778,40.77,18.08333333,49.50722222,15,44.7,6,770.5666667,97.66666667,3.333333333,48.33333333,5.67,410
5342,23.315,35.8425,22.76,32.03,23.29,36.96333333,23.03333333,35.06666667,21.56666667,36.86,14.69,1,22.17142857,28.99714286,23.7,36.79,20.434,37.5,14.2,764.5,38.5,4.5,34.5,0.05,340
5343,20.39,38,18.06666667,39.76,20.89,40.29,19.7,37.7,18.2,48.09,-3.363333333,80.69,18.79,32.59,21,42.4,17.92666667,41.26,-2.9,770.1,95,1,50,-3.6,40
5344,21.13333333,40.62666667,18.96333333,43.96333333,22,38.03,20.29,38.7,19.73,47.2,9.2725,57.17,20.89,37,21.23,41.7,20.63333333,42.53,5.9,754.4333333,94.83333333,1,64.33333333,5.12,240
5345,22.5,35.59,23.82333333,30.89,22.89,35.43333333,22.53333333,33.5,20.745,85.09,20.43,1,20.42142857,28.31857143,23,39.29,19.79,37.07714286,16.4,762.35,33.5,3,33.5,0.25,80
5346,20.2,44.05666667,19.29,41.56,20.4725,41.3725,18.79,42.7,18.6,55.545,7.433333333,94.3,20,38.71166667,22.51111111,45.21,18.7,41.93333333,5,749.2,89,5,25,3.3,90
5347,22.2,39.03,23.79,35.09,23.03333333,37.62666667,22.29,37.59,20.89,54.536,18.49333333,2.23,21.89,33.5,22.04,38.374,21.1,39.09,15.8,750.1666667,50.66666667,4.666666667,40,5.53,110
5348,19.76,32.96666667,18.7,33.23,19.32333333,32.82666667,20.29,33.06,17.76,44.23,5.83,54.99333333,19.2,31.5,20.29,37.79,18.29,40,5.75,765.3,74,3,57,1.4,50
5349,23.5,39.96666667,22.55714286,35.46857143,24.15714286,34.26428571,23.46333333,33.83333333,22.754,37.478,16.89,1,23.61428571,28.30428571,24.83,34.156,22.84714286,38.00857143,14.5,760.3,45,2.666666667,40,2.5,100
5350,21.89,42.4,19.7,45.76,23.79,40.09,22.16666667,40.7,20.53333333,51.59,9.6,61.7,21.1,37.45714286,23.1,48.16857143,20.79,45.79,9.6,748.2,93.66666667,4,33.33333333,8.63,60
5351,19.7,41.2,18.1,41.79,19.79,40.66333333,19.1,37.9,17.89,57.7,-2.862777778,92.65444444,19.2,35.79,20,43.53,17.29,38.59,-2.85,759.1,83.5,2,31.5,-5.35,20
5352,21.2,36.26,18,39.93333333,22.23,35.46333333,20.29,34.29,19.6,46.5,1.29,38.76666667,19.32333333,29.7,22.39,41.7,19.6,39.76,1.93,764.9666667,90.33333333,1,28,0.533,230
5353,21.89,37.86333333,20.1,38.43,21.29,38.9,19.6,40.06,21.48166667,91.81055556,2.663333333,86.5,19.5,32.56444444,23.225,39.77055556,18.5,38.36333333,1.7,741.35,88.5,1.5,33,-0.1,70
5354,22.5,40.29,21.66666667,39.56,20.85666667,42.06,20.29,43.5,19.7,53.96333333,2.2,94.5,18.7,41.43333333,20.23,48.66333333,17.89,47.03,2.13,761.7416667,95.16666667,4.833333333,39,1.44,50
5355,20.6,38.79,19.6,38.53,20.7,39.76,20.29,37.09,18.03333333,49.32666667,6.366666667,88.59,19.54,32.96,20.42666667,39.36,18.29,39.736,6.03,757.75,62.33333333,2,23.33333333,-0.733,230
5356,23.6,37.45,22.17142857,37.09,24.2,35.634,24.2,34.73,23,38.09,11.03,13.29666667,23.6,29.46333333,25.79,35.13375,22.79,33.82142857,11.5,760.9333333,61.66666667,3,32.66666667,4.37,110
5357,21.6,40.83333333,23.42666667,37.02666667,22.39,38.4,21.42666667,38.56666667,21.84285714,83.99428571,11.29333333,33.33333333,21.6,37.4,21.39,38.476,20.92666667,40.46666667,8.97,753.4,73.33333333,2.666666667,40,4.43,350
5358,22.2,39.5,21.29,38.29,21.39,42.4,20.7,41.4,18.53333333,53.29,0.4,96.4,19.6,39.66333333,21.23,47.09666667,17.79,43,0.8,764.5,96,3,65,0.2,50
5359,22.96333333,38.09,20.13333333,40.86333333,23.1,38.53,20.7,38.9,20.2,46.16333333,5.914285714,59.18,21.29,33.86333333,23.7,42.59,20.5,41.82666667,6.5,745.4,89.33333333,7,51,4.8,50
5360,21,39.5,19.89,40.93,21.79,37.4,19.79,38.2,19.32333333,44.79,13.86666667,17.15666667,20.1,33.79,21.03333333,39.53,19.7,37.7,9.2,757.55,71,2,27.5,4.1,50
5361,20.7,36.79,17.73,40.26,20.1,36.79,19.6,34.9,18.73,41.9,2.363333333,62.16666667,19.82333333,30.6,21.89,44.79,18.5,39.9,3.02,766.3,87,1.333333333,46.16666667,1.05,60
5362,19.69666667,42.72333333,18.2925,42.27,19.53,40.13333333,18.29,38.43333333,17.29,54.29,-2.745,90.01722222,18.5,34.8725,20.01818182,43.37818182,16.89,37.29,-2.5,756.75,80.5,3,25.5,-5.4,100
5363,22.32333333,41.2,21.42666667,40.29,21.5,42.59,20.85666667,41.7,19.39,56.41111111,2.826666667,91.86666667,20.2,39.63277778,23.17777778,45.80555556,18.6,42.86333333,2.83,748.1333333,95.33333333,3,25.33333333,2.1,60
5364,22.7,39.59,20.2,42.16857143,24.89,38.09,23.1,37.2,22.73,42.29,8.16,51.82666667,23.26,33.59,24.6,40.9,22.79,42.79,7.58,760.6833333,99,0.833333333,56.16666667,7.38,60
5365,21.2,43.7,19.79,44.62666667,22,43.7,20.79,44,18.5,55.59,10.15142857,74.4,18.5,41.4,21.7,52.29,18.7,47.7,9.98,752.1666667,82,9.166666667,40,7,50
5366,19.29,40.06,18.1,40.29,19,39.5,18.13333333,37.4,16.39,55,-0.866666667,92.47333333,19.2,31.6,20.1,39.7,16.89,38.5,-0.233,757.3666667,70,1,23.66666667,-5.2,40
5367,21.525,42.59,20.89,41.56,23.1,43.09,20.2,42.7,20.1,46.51,5.8,77.79666667,19,37.90555556,21.52222222,50.055,19.1,47.09,6.27,741.8666667,80,8,26.66666667,2.97,50
5368,20,47.76666667,19.6,45.29,20.1,45.4,16.5,48.3175,19.21333333,88.07222222,8.36,99.9,16.85666667,44.42444444,18.48722222,55.63,16.39,48.79,7.7,752.3,90,10,39.5,6.2,70
5369,19.66666667,40.96666667,17.85666667,41.86333333,20.29,40.62666667,18.6,40.2,18,58.80833333,2.29,91.33333333,19.36777778,39.12666667,21.29,46.245,17.79,44.29,2.4,753.45,84,6.5,40,-0.05,40
5370,21.2,39.5,19.1,42.06,22.2,37.59,20.39,39.36,20.39,50.25666667,7.656666667,60.6,20.2,34.43333333,23.79,41.32666667,20.05,38.745,7.45,754.85,83.5,4,52,4.85,100
5371,20.16666667,37.53,19.29,37.36333333,20.23,36.82666667,20.6,35.09,18,48.072,6.366666667,28.89666667,19.82,30.86285714,21.36,39.16333333,17.96333333,35.32666667,5.42,750.8333333,51.5,7.833333333,40,-3.95,70
5372,21.29,39.2,20.56,41.46,22.5,36.4,22.17,37.01285714,20.2,44.4,7.9,60.03,20.6,31.22571429,21.79,38.23,21.36,36.66,6.25,761.55,83.5,3,40,3.65,40
5373,20.73,41.9,19.7,42.26,21.2,41.03,21.5,40.4,18.62857143,50.13714286,7.526666667,87.86666667,19.06666667,37.5,20.5,43.59,18.5,41.66,6.6,756.3,81,5,28,3.6,50
5374,22.06666667,43.16333333,23.7,38.09,22.2,40.59,21.5,42.09,19.39,47.79,19.32333333,15.7,21.26,38.79,22.7,42.86333333,20.1,42.9,18,752,55,4,40,8.9,80
5375,26.16666667,43.26,26.92666667,38.03,28.83,38.754,25.7,42.47142857,24.29,46.96333333,23.7675,1,25.7,38.23,25.16,43.552,24.5,42.958,23.1,747.8333333,45,6.166666667,40,10.6,250
5376,21.1,35.4,19.53333333,36.5,21.7,35.09,19.92666667,35.2,19.2,41.06,11.26,19.9,19.2,30.29,21.42666667,36.65666667,19.42666667,36.09,9.37,760.1333333,63.33333333,2.666666667,36,2.7,50
5377,24.207,48.543,25.1,43.22,26.23766667,42.87333333,24.03117647,45.82352941,22.88235294,50.99852941,24.47058824,1,23.71857143,42.6945,23.74,49.5,23.06,46.676,22,754.8333333,56.16666667,7,40,12.8,520
5378,24.89,53.36333333,23.96333333,53.02666667,26.29,45.96666667,24.29,50.66333333,23.04,55.036,17.16666667,36.49666667,23.7,47.95571429,26,53.236,23.29,51.356,15.9,749.9666667,94,2,25.33333333,14.9,120
5379,20.29,34.2,17.5,37.145,22.29,35.2,19.76,32.7,18.73,41.09,3.2,35.86333333,19.2,28.39,21.46333333,40.06,18.79,38.06,4.5,754.9,72,5,40,-0.1,50
5380,22.6,39.23,21.66666667,38,21.5,42.09,21.32333333,40.9,18.6,52.53,0.5,96.5,19.79,38.76,21.5,45.03333333,17.7,41.26666667,0.667,764.5,95,2.333333333,23,0,30
5381,20.2,37.12666667,17.39,40.5,20.7,37.59,18.6,36.29,18.29,43.4,1.5,79.19,18.39,32.4,20.85666667,43.26,18.39,41.4,0.567,740.4833333,97.33333333,1,42.66666667,0.2,50
5382,20.89,42.2,19.1,44.9,21.6,39.09,19.7,41.26,19.29,46,12.63,56.26,20,37.4,21.26,43.13333333,19.5,41.29,13.4,752.1166667,77.33333333,7,28.16666667,9.55,30
5383,19.96333333,36.09,18.06666667,37.36333333,21,36,18.29,36.5,17.2,43.4375,4.69,70.15666667,18.1,30.32333333,19.7,37.29,17.6,37.5,5.4,758,73,7,40,0.8,50
5384,25.29,46.9,25.54,43.856,26.79,42.12666667,25.53333333,44.7,24,49.59,23.66666667,6.09,25,44.2,25.39,48,24.1,47.5,19.7,749.8,72,3,40,14.5,60
5385,21.5,41.9,18.92666667,44.16333333,22.79,39.46666667,21.2,39.5,20.6,54.8,6.33,47.389,21,37.134,22.57142857,37.92857143,20.5,40.46333333,7.35,751.75,78.5,6,28.5,3.8,60
5386,20.79,36.66333333,18.29,40.06,21.92666667,34.36333333,20.934,35.4,19.89,41.06,7.933333333,54.05666667,21.1,31.79,23,37.2,19.85666667,35.76,5.5,753.8333333,88.66666667,3.666666667,23.66666667,3.77,70
5387,24.82333333,47.43333333,23.1,48.92,26.6,43.554,25.025,45.5,24.1,58.76,14.23714286,55.50857143,24.6,42.856,26.2,54.15666667,24.04,47.334,15.3,748.9,90,3,40,13.6,60
5388,22.2,39.09,19.7,42.06,22.7,38.7,21,39.76,20.1,49.09,6.8,59.89,20.6,34.32666667,23.63333333,46.06,20.29,41.16333333,6.27,754.2166667,96.16666667,1,44.16666667,5.68,60
5389,20.89,39.09,19.06666667,39.5,21.2,38.29,20.89,36,19.1,43.4,1.73,81.66,19.29,36.88428571,20.945,44.5,17.92666667,39.96666667,1.63,756.5,94,1,54.33333333,0.8,50
5390,22.5,39.2,20.1,41.76,22.29,38.9,20.39,40,19.89,49,6.06,64.93333333,20.29,34.2,24.29,42.96666667,20,41.46666667,6.43,756.3666667,88,4.333333333,51.66666667,4.53,50
5391,20.89,38.73,18.1,42.46666667,22.2,36.4,21.52,35.4,19.89,47.4,5.433333333,47.66666667,20.2,31.39,22,42.9,20.23,40.43333333,5.3,764.3,94,2,24,4.4,70
5392,21.56666667,39.82666667,18.89,43.9,22.1,38,21.2,37.53,20.13333333,45.36333333,6.866666667,68.73,20.03333333,37.03,22.03333333,41.59,19.76,41.16333333,6.27,756.1666667,94.33333333,2.333333333,54.66666667,5.43,80
5393,23.5,34.59,24.13333333,30.43,23.26,33.96666667,23.39,33.4,20.6,46.2,17.42666667,1,22.29,29.12857143,24.26,35.09,20.5,36.79,15.2,765.9,35,3,40,-0.1,80
5394,23,50.36333333,24.89,44.4,25.26333333,46.93333333,23.6,47.29,22.5,50.59,22.4,5.53,22.89,43.9,23.29,50.86857143,23,47.4,17.6,756.2666667,75.33333333,5.166666667,30,13.1,340
5395,18.79,40.43333333,17.2,40.9,19.2,39.9,18,38.3175,16.80666667,56.99277778,-5.433333333,83.61444444,17.34,33.93888889,18.945,43.29555556,16.6,39.46666667,-4.9,757.2,93,1,62,-5.9,40
5396,23,43.6,21.1,45.13333333,25.35666667,38.76,21.53333333,41.2,21.76,80.79333333,10.9975,20.6675,22.05,34.145,24.21636364,37.98727273,20.79,39.43333333,12.4,752.3,64.5,4,40,5.95,90
5397,24,34,23.1,32.83333333,23.6,35,23.06666667,32.96666667,22.8,80.045,13.6,2.633333333,22.61428571,31.62714286,22.85666667,36.73333333,20.89,36,15.6,757.7,51.66666667,3.666666667,40,5.42,100
5398,18.89,46.7,18.1,46.59,19.7,45.2,17.89,47.56,17.29,53.235,6.56,99.86666667,17.39,44,17.45111111,50.44333333,16.79,48.16333333,6.25,761.65,90.5,2,29,4.85,20
5399,23.39,38.06,22.6,36.23,24.26,39.22666667,21.5,39.16333333,20.13333333,44.86,13.53,25.35666667,22.16666667,32.65666667,23.39,36.76666667,20.5,42.5,11.3,742.5,62,11,40,4.2,100
5400,24.7,52.46666667,23.89,52.26,26.76,45.2,24,49.86,22.79,55.09,19.86,39.43333333,23.6,47.59,25.29,53.272,23.29,50.634,16.2,750.35,89.33333333,3,38.16666667,14.4,100
5401,24.89,52.43333333,23.79,52.22333333,26.29,46,24.29,50.26,23,54.79,16.46666667,38.89666667,23.7,47.52428571,26.1,53.754,23.254,51.054,16.1,749.9,94,2,26,15.1,110
5402,21.6,37,19.2,39.06428571,21.39,36.72571429,19.89,35.29,18.96857143,54.66142857,1.025,76.18125,18.6,30.89,22.15714286,38.21,18.29,36.65285714,1.57,740.3333333,92.66666667,1.666666667,23.66666667,0.433,110
5403,20.79,37.2,19.2,38.03,20.53333333,36.29,19.1,38.26666667,17.5,44.56,5.4,85.8,18.5,32.66333333,19.63333333,39.59666667,17.79,37.4,5.5,752.8,95,10,39,4.8,100
5404,21.23,44.36333333,20.5,42.73,22.84,44.11,20.39,43.73,18.52222222,52.63277778,9.5,98.79666667,18.2,40.50777778,20.235,46.07222222,18.2,45.59,9.2,761.4666667,90.83333333,7.5,28.83333333,7.73,70
5405,20.7,43.7,19.39,44.7,21.79,42.2,19.5,44.7,18,53.5,10.69,89.19,18.2,41.5,20.7,53.79,18.23,47.03,10.6,756.4,88.66666667,9,40,8.77,40
5406,22.89,43.62666667,22.1,42.32666667,22.2,44.025,21.03333333,45.59666667,19.61666667,84.48666667,7.5,94.93333333,18.39,40.7,21.39,51.135,18.35666667,46.4,6.02,764.8833333,96,2,27.16666667,5.37,240
5407,21.1,41.93333333,19.39,42.43333333,21.1,41.13333333,21.6,38.02666667,18.5,49.9,4.53,87.69,19,34.5,20.2,40.29,18.434,39.878,5.05,758.1,83,2,40,2.35,40
5408,22.5,38.82666667,22.29,35.79,25.7,36.69333333,22.5,34.7,20.7,43.5,11,5.6,21.33,28.6,23.6,37.7,20.79,38.66666667,8.5,757,60.66666667,5,40,1.27,100
5409,20.29,35.86333333,19.2,35,20,37.98,19.7,34.86,17.89,45.26,2.225714286,77.52571429,19.03333333,26.7,20.46333333,33.76,17.89,37.69333333,2.6,759.5,70,2,21,-2.4,60
5410,22.89,42.82666667,20.89,44.93,24.06666667,39.16333333,22.11666667,40.59,21.2,55.86666667,10.22666667,51.46333333,21.5,36.73,23.56666667,40.9,20.89,42.62666667,11.7,744.5333333,80.16666667,6.5,40,8.42,100
5411,21.79,35.06,19.1,37.59,23,36.79,22.1,33.2,20.1,49.23,5.526666667,25.66333333,21.5,33.7175,22.1,41.09,20.2,38.9,6.8,763.5,71.5,4,34.5,2,30
5412,20.29,46.545,19.63333333,44.62666667,20.29,45.5,20.03333333,46.29,18.53333333,50,4.59,95.03,17.89,45.92,19.1,54.5,17.03333333,48.59,4.92,739.65,92.66666667,5.833333333,40,3.77,50
5413,21.89,50.06,21.2,46.045,22.46333333,45.93333333,20.85666667,47.16333333,19.5,56.5,8.69,99.19,18.72,44.48888889,20.07777778,50.85722222,18.2,49.82666667,8.22,756.1833333,95,5.166666667,29.66666667,7.52,40
5414,24.79,47.32666667,22.87,49.2,26.55,44.59,25.2,44.5,23.89,54.66333333,12.6,56.29,24.7,42.036,25.89,50.754,24,48,12.7,745.0333333,97.33333333,1,54.66666667,12.3,50
5415,20,45.15666667,19.5,44.24,19.92666667,45.25666667,18.9,46.63333333,18.21,81.92777778,6.466666667,99.9,16.80666667,42.79,19.2,52.48222222,16.39,47.59,6.4,752,90,4,40,4.9,420
5416,21.66666667,42.26,20.89,41.32666667,20.39,44.23,18.29,47.2,18.56111111,59.58222222,8.39,99.9,16.2,44.31444444,18.43888889,49.97555556,16.29,49.56,7.92,767.0833333,95,2.833333333,62,7.2,40
5417,22.1,40.12666667,19.42666667,43.76666667,23.29,37.7,22.1,38.56666667,20.79,47.16333333,9.942857143,41.99714286,21.1,36.06666667,22.1,39.794,20.39,41.56333333,7.47,750.6166667,91.83333333,1,40,6.25,60
5418,21.6,39.46666667,18.76,43.32666667,22.29,38,20.5,36.9,20,44,5.763333333,67.8,20.03333333,38.03,22.32333333,43.79,19.79,41.9,5.3,756,96.33333333,2,31.66666667,4.73,130
5419,22.2,39.43,20.29,41.06,21.79,36.53,21,36.834,20.69666667,77.63333333,5.466666667,55.33333333,20.64,32.634,23.1,41,19.5,36.5,6.3,748.3,94,2,24,5.4,120
5420,20.6,33.79,18.7,34.59,20.1,35.2,19.2,33.06333333,19.92666667,86.66666667,3.09,38.26666667,20.6,29.6,21.26,36,18.29,39.93333333,3.05,760.25,61.16666667,5.333333333,30.83333333,-3.77,100
5421,20.7,35.9,18.89,36.56,20.1,37.79,18.5,36.5,17.1,45.4,1.29,81.26333333,17.5,31.63333333,20.1,43.59,17.55714286,39.55142857,0.433,758.4666667,99,1.666666667,17.66666667,0.267,40
5422,21.1,41.3475,21.5,37.86333333,22,38.36333333,21.5,33.89666667,18.6,46.59,7.5,21.66333333,20.32333333,27.26,21.6,36.79,19.79,39.32666667,6.92,764.8,56,9.166666667,30.83333333,-1.28,50
5423,21,45.23,20.29,43.7,21.79,43.9,20.2,46.83333333,18.61666667,53.66333333,9.166666667,83.09666667,18.5,41.43888889,20.5,52,18.89,48.5,8.8,752.8,83,6,40,6,50
5424,21.06666667,47.73,20.29,47.16333333,21.39,46.46666667,19.89,48.46666667,19.01111111,53.91111111,10.89,88.93,19,48.91555556,20.45111111,53.485,17.7,52.295,11,759.75,80.33333333,8.833333333,22.16666667,7.7,50
5425,20.92666667,43.86333333,20.2,43,20.63333333,44.46333333,20.63333333,44.73,17.79,52.4,9.8,99.9,17.725,42.2,18.55,48.59,17,48.29,9.55,764.65,89,3.5,23,7.85,40
5426,21.5,39.9,20.66666667,39.5,20.56666667,42,19.39,42.86333333,19,50.7,-0.125,94.975,18.6,41.7,19.79,49.03,17.89,47.29,0.5,762.3,96,3,20,-0.1,50
5427,21.6,35.26,18.7,38.26,22.6,34.46666667,21.2,32.4,20.39,41.79,1.533333333,47.52666667,21.79,32.22,24.56666667,37.46333333,20.2,35.36333333,2.2,758.2,91,3,40,0.8,60
5428,23.1,40.12666667,21.7,40.26666667,22.96333333,38.96666667,22,38.7,21.6,63.856,11.39666667,22.36666667,22.85666667,35.06666667,24.2,39.62142857,20.79,39.59,13.7,750.7333333,67.5,4,37.83333333,7.68,90
5429,21.89,40,21,39.5,20.5,41.79,19.7,43.2,19.29,51.43333333,-0.533333333,94.8,18.7,41.76,20,49.16333333,17.96333333,47.2,0.6,762.35,96.83333333,2.166666667,22.5,0.167,60
5430,20.6,37.59,17.5,41.73,23,36.62666667,19.29,36.66333333,19.29,45.9,2.7,52.2,19.29,31.5,21.73,41.93333333,19.1,41.4,2.2,764.5,96,2,63,1.6,50
5431,22.26,36.16333333,18.92666667,40.09,22.26,35.52666667,21.1,34.9,19.89,42.96333333,1.7,39.49666667,21.2,26.39,22.5,37.23,19.5,37.9,1.53,766.6,75.33333333,2.833333333,22,-2.47,70
5432,23.39,38.66,22.7,32.03,23.29,36.49,23,34.86333333,21.63333333,37.36333333,14.63,1,22.1,28.66,23.79,36.66333333,20.48428571,37.36714286,14.2,764.5,38.33333333,4.333333333,32.66666667,0,310
5433,25.39,42.83333333,24.39,42.13333333,26.718,39.656,26.1,42.26,23.56666667,48.4,17.1,29.15,24.2,40.36333333,25.6,49,23.6,44.42857143,18.6,753.1,67,3,40,12.3,60
5434,20,37.03,18.46333333,37.06,20.29,35.79,19.1,34.5,17.5,43.2,4.19,76.56666667,18.7,29.7,19.89,36.9,18,36.53,3.57,756.5333333,92,8.333333333,42,2.33,430
5435,21.5,36.7,18.26,40.46,23.1,34.5,21.5,33.4,20.5,45.52666667,4.333333333,50.23333333,21.434,32.7,22.89,39.63333333,20.5,39.26666667,3.05,757.9,93,1.5,40,1.95,70
5436,22.13333333,41.66333333,22.7,38.79,23.1,38.79,23.29,39.09,20.46333333,45.29,18.1,8.451428571,21.6,36,22.53333333,40.86333333,20.7,42.2,15.1,753.9,59,3,40,7,50
5437,21.575,47.0225,20.66666667,46.9,21.63333333,46.62666667,18.89,49.29,19.61666667,52.16333333,10.8675,99.9,19.03888889,51.03833333,21.21,58.70277778,17.5,52.7,10.9,757.7,93,7,62.5,9.85,50
5438,21.79,35.7225,21.1,35.26,25.13333333,36.86,20.1,37.59,19.84,65.745,13,1,19.5,30.85666667,22.6,38.73,19.46333333,38.46666667,10.5,759.4666667,61.66666667,3.666666667,28,3.4,100
5439,21.26,38.09,19.63333333,37.53,22.29,36.16333333,18.29,34.79,17.5,48.23,3.663333333,76.96666667,18.7,32.23,20.1,36.72333333,17.79,37.56666667,3.18,750.3333333,88.16666667,1.833333333,36.66666667,1.38,90
5440,23.2,40.69333333,21.79,38.93333333,26.63333333,35.8,22.772,35.156,20.79,44,12.86,7.933333333,21.754,30.89,23.79,40.29,20.5,36.22333333,12.6,757.1333333,59,4.333333333,40,4.77,120
5441,22.2,39.09,19.6,41.56,22.42666667,38.9,20.29,39.79,19.79,49,6.333333333,63.05666667,20.23,34.23,24,45.3,20.1,42.245,6.27,757.3666667,89,4,64,4.57,30
5442,20.82333333,35.29,17.5,38.59,21.5,35.2,20.1,34.4,19,55.16333333,-0.433333333,52.2,19.35666667,29.53333333,21.89,41.09,18.89,37.59,-0.3,755.4,97,3,65,-0.7,60
5443,21.2,35.9,18.13333333,38.36333333,22.5,36.23,20.39,34.29,19.6,46.7675,1.39,36.23333333,19.39,29.6,22.5,41.82666667,19.63333333,39.73,2.17,765.15,89.66666667,1,30,0.65,50
5444,21.1,38.2,19.45666667,40.99666667,21.7,36.59,20.92666667,36.09,19,46.66333333,4.693333333,69.96333333,19.6,34.93333333,21.46333333,40.46666667,19.79,38.36,6.23,758.1,81.33333333,1.333333333,49,3.2,60
